#Index sep_deg12 sep_arcmin12 sep_deg13 sep_arcmin13 sep_deg23 sep_arcmin23 z12 z13 z23
51 0.050144871974 3.00869231844 0.0477587720455 2.86552632273 0.0806263639528 4.83758183717 0.00025 0.00015 0.0004
52 0.0098228529506 0.589371177036 0.0670238026499 4.02142815899 0.0758349192581 4.55009515549 0.00017 6e-05 0.00023
53 0.0104181544124 0.625089264743 0.154434538699 9.26607232196 0.162410404196 9.74462425176 0.00031 0.00018 0.00049
54 0.0496753983776 2.98052390265 0.059018719913 3.54112319478 0.00984108917867 0.59046535072 0.00018 0.00026 8e-05
55 0.083030435177 4.98182611062 0.0637728702809 3.82637221685 0.0280291877196 1.68175126318 0.00049 6e-05 0.00043
56 0.0888907524305 5.33344514583 0.025550824316 1.53304945896 0.072336640031 4.34019840186 0.00042 0.00033 9e-05
57 0.0237316063962 1.42389638377 0.0411658453429 2.46995072057 0.0500425646966 3.0025538818 0.00037 0.0002 0.00017
58 0.11187360954 6.71241657243 0.088806531584 5.32839189504 0.0313299032768 1.87979419661 0.00044 5e-05 0.00039
59 0.0699459455289 4.19675673174 0.0672508412544 4.03505047526 0.0399479652152 2.39687791291 0.00039 0.00023 0.00062
60 0.0563503062656 3.38101837593 0.374933183825 22.4959910295 0.403554670045 24.2132802027 6e-05 3e-05 9e-05
61 0.177091976957 10.6255186174 0.0610211082053 3.66126649232 0.134439588536 8.06637531213 0.00026 0.00028 2e-05
62 0.0564709166374 3.38825499825 0.038598294973 2.31589769838 0.063386375282 3.80318251692 8e-05 0.00013 0.00021
63 0.0524812858621 3.14887715172 0.127462970697 7.64777824181 0.178608180343 10.7164908206 0.00022 0.0004 0.00018
64 0.0695796994585 4.17478196751 0.0806592552446 4.83955531468 0.0278660359841 1.67196215905 0.00043 0.0005 0.00093
65 0.0955742853336 5.73445712002 0.0437544160758 2.62526496455 0.139229406528 8.3537643917 4e-05 4e-05 8e-05
66 0.062677761986 3.76066571916 0.00604645968188 0.362787580913 0.0682085562668 4.09251337601 0.00028 9e-05 0.00019
67 0.043083282911 2.58499697466 0.110881169184 6.65287015106 0.083745995219 5.02475971314 0.0 0.00026 0.00026
68 0.0805273680338 4.83164208203 0.0489698539208 2.93819123525 0.0533013032147 3.19807819288 0.00027 0.00013 0.0004
69 0.0765288358602 4.59173015161 0.0459026472475 2.75415883485 0.119088935845 7.14533615068 6e-05 0.00032 0.00038
70 0.0163998438184 0.983990629101 0.118046096196 7.08276577175 0.133452991035 8.0071794621 0.00011 0.00023 0.00034
71 0.0137122551789 0.822735310735 0.197085827242 11.8251496345 0.183373497217 11.002409833 0.00019 9e-05 0.00028
72 0.127712282183 7.66273693095 0.0847603525807 5.08562115484 0.191292399128 11.4775439477 0.0002 8e-05 0.00028
73 0.172425019778 10.3455011867 0.12185890986 7.31153459159 0.14914696304 8.94881778238 0.00023 0.00021 0.00044
74 0.0508535518845 3.05121311307 0.0193990254329 1.16394152597 0.0315356063874 1.89213638324 0.00017 0.00053 0.00036
75 0.0417027875345 2.50216725207 0.0018265538115 0.10959322869 0.0434597812751 2.60758687651 0.00018 5e-05 0.00023
76 0.100363624663 6.02181747979 0.0613357275791 3.68014365475 0.106887671715 6.41326030292 2e-05 0.00016 0.00014
77 0.0554787446756 3.32872468053 0.0391338743344 2.34803246006 0.0649660212492 3.89796127495 0.00025 0.00015 0.0004
78 0.172328954536 10.3397372722 0.0473298240503 2.83978944302 0.129393397408 7.7636038445 0.00016 0.0003 0.00014
79 0.187482772098 11.2489663259 0.14638913908 8.78334834483 0.177796305589 10.6677783353 0.00015 0.0004 0.00025
80 0.205898076471 12.3538845883 0.185906199216 11.154371953 0.069114819754 4.14688918524 0.0005 0.0001 0.0004
81 0.0253085542205 1.51851325323 0.0469991595532 2.81994957319 0.0700204569551 4.20122741731 0.00045 0.00039 6e-05
82 0.0717014403283 4.3020864197 0.136641764567 8.19850587404 0.0784996715168 4.70998029101 0.00028 0.00035 7e-05
83 0.0324847460415 1.94908476249 0.144083587272 8.64501523634 0.148497601351 8.90985608103 1e-05 0.00016 0.00015
84 0.0879713691457 5.27828214874 0.0697939078 4.187634468 0.0802241463528 4.81344878117 0.0002 0.00038 0.00058
85 0.0662487695074 3.97492617044 0.0665831797407 3.99499078444 0.124958205167 7.49749230999 0.00032 0.00026 6e-05
86 0.0342205201479 2.05323120887 0.0308849598431 1.85309759059 0.0643886548683 3.8633192921 0.00017 0.00013 4e-05
87 0.0377654231178 2.26592538707 0.0853825227176 5.12295136306 0.110351128908 6.62106773448 0.0001 0.00033 0.00023
88 0.0763746922948 4.58248153769 0.172564768798 10.3538861279 0.102208539538 6.13251237225 4e-05 0.00025 0.00021
89 0.0834363536407 5.00618121844 0.0832141652758 4.99284991655 0.0158592217922 0.951553307532 0.0003 0.00019 0.00011
90 0.0821888060906 4.93132836544 0.0572000335283 3.4320020117 0.0557703161047 3.34621896628 0.00046 0.00029 0.00017
91 0.0576076574019 3.45645944411 0.0637462727649 3.8247763659 0.109165285505 6.54991713031 0.00047 0.00034 0.00081
92 0.147308950661 8.83853703968 0.116750956688 7.0050574013 0.247649219708 14.8589531825 0.00049 0.00053 4e-05
93 0.100801168325 6.04807009948 0.0321591473837 1.92954884302 0.109682670493 6.58096022956 0.00023 4e-05 0.00027
94 0.0575718346135 3.45431007681 0.0472778057563 2.83666834538 0.0983612156997 5.90167294198 0.00037 0.00028 9e-05
95 0.0702808501076 4.21685100645 0.0671249309599 4.02749585759 0.0354130744725 2.12478446835 0.00011 0.00045 0.00034
96 0.133859051944 8.03154311664 0.196888905665 11.8133343399 0.327731238437 19.6638743062 0.00014 0.00017 3e-05
97 0.163321430188 9.79928581125 0.113982975064 6.83897850383 0.181594779679 10.8956867807 0.00021 0.00023 2e-05
98 0.0597880773507 3.58728464104 0.0684018937263 4.10411362358 0.0599888912396 3.59933347438 2e-05 0.00048 0.0005
99 0.0730995504748 4.38597302849 0.108134932893 6.48809597359 0.178263029405 10.6957817643 0.0004 0.00037 0.00077
100 0.0330446026587 1.98267615952 0.0529913869449 3.17948321669 0.0273941829853 1.64365097912 0.00025 8e-05 0.00017
101 0.0334677939513 2.00806763708 0.0441484983883 2.6489099033 0.0365034201289 2.19020520774 0.00017 0.0001 0.00027
102 0.0301411113265 1.80846667959 0.0829315623215 4.97589373929 0.0619805014123 3.71883008474 0.0001 0.00037 0.00027
103 0.0637703794753 3.82622276852 0.0889966247143 5.33979748286 0.0252342571121 1.51405542672 1e-05 0.00029 0.00028
104 0.0220219245394 1.32131547236 0.0179047396108 1.07428437665 0.0173544962571 1.04126977543 0.00027 0.00045 0.00018
105 0.0762364165462 4.57418499277 0.151818812289 9.10912873736 0.221938841432 13.3163304859 0.00036 4e-05 0.00032
106 0.520141742196 31.2085045318 0.490826700716 29.449602043 0.042461430777 2.54768584662 8e-05 0.00011 0.00019
107 0.0538141582711 3.22884949626 0.0306461196887 1.83876718132 0.0823734007699 4.9424040462 0.00048 0.00052 0.001
108 0.0748346783691 4.49008070214 0.0500480865489 3.00288519293 0.0833895588636 5.00337353181 0.00023 0.0003 0.00053
109 0.135179258931 8.11075553587 0.153911127023 9.23466762141 0.0788046239823 4.72827743894 0.00036 0.00034 2e-05
110 0.0793143575568 4.75886145341 0.0625044948831 3.75026969299 0.127846121531 7.67076729188 0.00029 1e-05 0.0003
111 0.0513136485267 3.0788189116 0.0547601480519 3.28560888311 0.105697804129 6.34186824773 0.00025 0.00015 0.0001
112 0.055320759983 3.31924559898 0.0279417457889 1.67650474733 0.0681346049427 4.08807629656 0.00031 0.00021 0.0001
113 0.101960772074 6.11764632443 0.0804548637221 4.82729182332 0.0660596506201 3.9635790372 0.00031 0.00031 0.0
114 0.0457250162891 2.74350097735 0.118827108269 7.12962649616 0.130543116411 7.83258698465 7e-05 0.00046 0.00053
115 0.0248374011777 1.49024407066 0.0523883422025 3.14330053215 0.0590072762983 3.5404365779 0.0 0.00031 0.00031
116 0.0191896021747 1.15137613048 0.104902320718 6.29413924307 0.105493757096 6.32962542575 8e-05 0.00025 0.00033
117 0.079851066965 4.7910640179 0.0505290157709 3.03174094625 0.11151996217 6.69119773023 2e-05 0.00014 0.00016
118 0.093379549801 5.60277298806 0.0215169127642 1.29101476585 0.0732389705048 4.39433823029 2e-05 0.0001 0.00012
119 0.277268155775 16.6360893465 0.143483627366 8.60901764195 0.188481255196 11.3088753118 0.0005 4e-05 0.00054
120 0.0111970683189 0.671824099133 0.0706569911941 4.23941947164 0.0788764281008 4.73258568605 0.00032 0.00012 0.00044
121 0.103823360867 6.229401652 0.0571193821467 3.4271629288 0.0784175818785 4.70505491271 0.00038 0.0001 0.00028
122 0.0684464919667 4.106789518 0.171096939766 10.265816386 0.153277307606 9.19663845634 0.00031 0.0 0.00031
123 0.054384319322 3.26305915932 0.0906034429968 5.43620657981 0.0393878336719 2.36327002032 0.00028 0.0002 8e-05
124 0.0750617114764 4.50370268859 0.0231300555325 1.38780333195 0.0969340698784 5.81604419271 0.00015 0.00016 1e-05
125 0.0239936332908 1.43961799745 0.051427019188 3.08562115128 0.0304059669581 1.82435801749 0.00024 0.00038 0.00014
126 0.244383647562 14.6630188537 0.0642698016357 3.85618809814 0.283515661325 17.0109396795 1e-05 0.00035 0.00036
127 0.0228069967923 1.36841980754 0.0568959654784 3.41375792871 0.0490475365948 2.94285219569 0.00018 6e-05 0.00024
128 0.026386223646 1.58317341876 0.104982075679 6.29892454076 0.109440571858 6.56643431147 0.00026 0.00014 0.00012
129 0.0408083156649 2.4484989399 0.0189502455216 1.1370147313 0.0587856560687 3.52713936412 0.00011 0.00022 0.00011
130 0.0857936269162 5.14761761497 0.00998695561149 0.59921733669 0.0922026440934 5.5321586456 0.00027 0.00051 0.00024
131 0.0654046591196 3.92427954717 0.0231964615367 1.3917876922 0.0551956511036 3.31173906622 1e-05 0.00017 0.00018
132 0.090351147067 5.42106882402 0.0916706729266 5.5002403756 0.0146325224483 0.877951346896 0.00045 4e-05 0.00049
133 0.0041892031595 0.25135218957 0.0311500269019 1.86900161411 0.035314653962 2.11887923772 6e-05 0.00041 0.00047
134 0.0834943883323 5.00966329994 0.0726933303773 4.36159982264 0.0837941952754 5.02765171652 0.00047 0.00015 0.00032
135 0.0959484621482 5.75690772889 0.110343225439 6.62059352633 0.187943016568 11.2765809941 0.00017 0.00041 0.00058
136 0.0332624891916 1.99574935149 0.064410198101 3.86461188606 0.0340757049792 2.04454229875 0.00017 0.00026 0.00043
137 0.0372451549898 2.23470929939 0.0578484740844 3.47090844506 0.0940633837302 5.64380302381 0.00012 0.00021 0.00033
138 0.0563137033938 3.37882220363 0.0797163897108 4.78298338265 0.0462507173391 2.77504304035 0.00022 0.00048 0.00026
139 0.0407426609975 2.44455965985 0.115549710682 6.93298264094 0.112584913331 6.75509479983 7e-05 0.00027 0.0002
140 0.0145953820886 0.875722925314 0.0231157828414 1.38694697048 0.0341185261875 2.04711157125 7e-05 0.00014 0.00021
141 0.0917376476775 5.50425886065 0.0409784842291 2.45870905375 0.0803215794393 4.81929476636 0.00042 0.0 0.00042
142 0.016903903552 1.01423421312 0.0112535288594 0.675211731564 0.0056531409668 0.339188458008 0.00013 8e-05 0.00021
143 0.0928902240543 5.57341344326 0.00300330531674 0.180198319004 0.0930521969266 5.5831318156 0.00012 0.00014 2e-05
144 0.0678902136494 4.07341281896 0.0202432873283 1.2145972397 0.0877191152568 5.26314691541 0.00019 6e-05 0.00025
145 0.0758482400839 4.55089440503 0.045538221744 2.73229330464 0.0401671788874 2.41003073324 0.00047 0.00046 1e-05
146 0.0654181007703 3.92508604622 0.114516302896 6.87097817376 0.174737262044 10.4842357226 0.00046 0.00023 0.00023
147 0.100456211949 6.02737271696 0.103158946458 6.18953678746 0.187761898366 11.265713902 0.00016 6e-05 0.0001
148 0.100033569396 6.00201416375 0.0567872415132 3.40723449079 0.154262939558 9.25577637346 0.00031 1e-05 0.00032
149 0.165377315066 9.92263890394 0.264118517729 15.8471110637 0.193797094208 11.6278256525 0.00033 1e-05 0.00034
150 0.0685707133459 4.11424280075 0.160102929591 9.60617577546 0.0918348605351 5.5100916321 0.00011 0.00047 0.00036
151 0.0719240115454 4.31544069272 0.00872901300925 0.523740780555 0.0763378015028 4.58026809017 0.00029 0.00023 0.00052
152 0.287071054957 17.2242632974 0.0387827219379 2.32696331627 0.248335824969 14.9001494981 0.00033 0.00027 6e-05
153 0.032289360189 1.93736161134 0.0790514820687 4.74308892412 0.075025739902 4.50154439412 8e-05 0.00019 0.00027
154 0.15252874628 9.15172477679 0.304574172322 18.2744503393 0.236941616159 14.2164969695 0.00011 0.00018 7e-05
155 0.0422595379765 2.53557227859 0.110364242547 6.62185455284 0.0681476717593 4.08886030556 0.00014 2e-05 0.00016
156 0.0685348311368 4.11208986821 0.10250783159 6.15046989541 0.169233113177 10.1539867906 0.00038 0.00042 4e-05
157 0.0711366717865 4.26820030719 0.0809583297009 4.85749978205 0.0375504545064 2.25302727038 0.0001 0.00011 0.00021
158 0.0339044809779 2.03426885867 0.124710531003 7.4826318602 0.139466953831 8.36801722984 0.0003 4e-05 0.00034
159 0.207933994252 12.4760396551 0.0851211369468 5.10726821681 0.227355503166 13.6413301899 2e-05 6e-05 4e-05
160 0.062779611357 3.76677668142 0.0675398037595 4.05238822557 0.123343755132 7.40062530793 0.00012 0.00013 1e-05
161 0.0460435690417 2.7626141425 0.0537155544353 3.22293326612 0.0176116582882 1.05669949729 1e-05 0.00031 0.00032
162 0.0181440153099 1.0886409186 0.0198638015549 1.1918280933 0.0257780166653 1.54668099992 9e-05 0.00033 0.00042
163 0.140669765723 8.44018594339 0.0240048224331 1.44028934599 0.143854066101 8.63124396605 0.00024 0.00029 5e-05
164 0.0700201392227 4.20120835336 0.0834894327951 5.00936596771 0.077059591509 4.62357549054 0.00045 3e-05 0.00042
165 0.031774323025 1.9064593815 0.0210219893467 1.2613193608 0.0335253690992 2.01152214595 3e-05 0.00018 0.00021
166 0.0842537346624 5.05522407974 0.077891455817 4.67348734902 0.155783863838 9.34703183031 0.00045 0.00016 0.00061
167 0.0355159494297 2.13095696578 0.119793636063 7.1876181638 0.144203019933 8.65218119598 0.00044 5e-05 0.00049
168 0.640529087569 38.4317452541 0.61365803282 36.8194819692 0.218283913769 13.0970348261 0.00026 2e-05 0.00024
169 0.110330349438 6.61982096626 0.116869200487 7.0121520292 0.184919346962 11.0951608177 5e-05 0.00011 0.00016
170 0.0784326707714 4.70596024629 0.0517663287208 3.10597972325 0.127118140876 7.62708845253 0.00015 0.00031 0.00046
171 0.04577052874 2.7462317244 0.0261599457333 1.569596744 0.0467512324756 2.80507394854 0.0003 0.00014 0.00016
172 0.020553379702 1.23320278212 0.00919795729319 0.551877437592 0.0287011239256 1.72206743553 0.00045 0.00023 0.00068
173 0.198440091597 11.9064054958 0.202246539192 12.1347923515 0.0402460501607 2.41476300964 0.00053 0.00025 0.00028
174 0.0535990784448 3.21594470669 0.020800609221 1.24803655326 0.063746074636 3.82476447816 0.0004 5e-05 0.00045
175 0.0360987225635 2.16592335381 0.0271050657717 1.6263039463 0.0395029962374 2.37017977424 0.00014 0.00037 0.00023
176 0.0276554881005 1.65932928603 0.0298125868989 1.78875521393 0.0227842281587 1.36705368952 0.00012 0.00015 3e-05
177 0.0901996038152 5.41197622891 0.0758733044469 4.55239826681 0.0155210254742 0.931261528453 0.00051 0.00014 0.00037
178 0.00864000485255 0.518400291153 0.0555921157095 3.33552694257 0.0622626471037 3.73575882622 0.00028 7e-05 0.00021
179 0.0871394616349 5.22836769809 0.0968385299171 5.81031179503 0.0171823778284 1.0309426697 0.00035 0.00017 0.00018
180 0.0913375449058 5.48025269435 0.0382086183561 2.29251710136 0.0629760279447 3.77856167668 0.00044 0.00017 0.00027
181 0.0703988783105 4.22393269863 0.0911152646888 5.46691588133 0.154118031617 9.24708189703 0.00045 7e-05 0.00038
182 0.1462212097 8.77327258202 0.205123275461 12.3073965277 0.351334186901 21.0800512141 0.00042 0.00049 7e-05
183 0.0131249403829 0.787496422975 0.0775375662524 4.65225397515 0.0665831056768 3.99498634061 0.00038 0.00042 4e-05
184 0.0732649076911 4.39589446146 0.0381003603848 2.28602162309 0.103343859604 6.20063157621 8e-05 9e-05 1e-05
185 0.0221523617962 1.32914170777 0.0448767103489 2.69260262093 0.028258959402 1.69553756412 0.00019 0.0003 0.00049
186 0.0665058689287 3.99035213572 0.166721343312 10.0032805987 0.130987066185 7.85922397113 0.0004 0.00016 0.00024
187 0.147921775291 8.87530651743 0.158736715315 9.52420291888 0.0355778301805 2.13466981083 0.00035 0.00021 0.00014
188 0.014416517908 0.864991074479 0.124150793112 7.4490475867 0.132538870988 7.95233225926 2e-05 0.00014 0.00012
189 0.0473091181692 2.83854709015 0.0586367295461 3.51820377277 0.0700990123096 4.20594073858 0.00011 6e-05 0.00017
190 0.173698033396 10.4218820038 0.196966770192 11.8180062115 0.0247081331282 1.48248798769 0.00028 4e-05 0.00024
191 0.0497247166336 2.98348299802 0.0860899362259 5.16539617355 0.0620314423619 3.72188654171 0.00031 2e-05 0.00033
192 0.138763529683 8.32581178096 0.0320488639523 1.92293183714 0.126756301359 7.60537808151 0.0 0.0005 0.0005
193 0.0344584840146 2.06750904088 0.0509844731393 3.05906838836 0.0318815959598 1.91289575759 0.00045 0.00035 0.0001
194 0.1205315859 7.23189515399 0.0758561759596 4.55137055758 0.0710867874402 4.26520724641 7e-05 0.00052 0.00045
195 0.0707505610528 4.24503366317 0.0149054072521 0.894324435127 0.0852376198805 5.11425719283 0.00011 0.00025 0.00036
196 0.104824001486 6.28944008919 0.0244701201937 1.46820721162 0.0815791275958 4.89474765575 0.0004 0.00011 0.00029
197 0.0165437920202 0.992627521212 0.0156669507793 0.940017046761 0.0219699349905 1.31819609943 2e-05 3e-05 5e-05
198 0.0291133822722 1.74680293633 0.0775425811458 4.65255486875 0.0573331494371 3.43998896622 0.00015 0.00011 4e-05
199 0.102024327154 6.12145962926 0.0497856227122 2.98713736273 0.0593200511826 3.55920307095 0.0001 0.00023 0.00013
200 0.0532719248506 3.19631549104 0.0493804143551 2.9628248613 0.00389151520546 0.233490912328 0.00029 0.00032 3e-05
201 0.0577220718051 3.46332430831 0.00203079941613 0.121847964968 0.0595748372969 3.57449023781 0.00033 0.00041 0.00074
202 0.124049914911 7.44299489465 0.0747237476563 4.48342485938 0.105808009131 6.34848054784 8e-05 0.00018 0.00026
203 0.0979191818897 5.87515091338 0.03497274769 2.0983648614 0.132714747571 7.96288485424 0.00025 0.00019 6e-05
204 0.0763150292629 4.57890175577 0.0195027741926 1.17016645155 0.0779668619856 4.67801171914 0.00023 0.00048 0.00025
205 0.0289702298977 1.73821379386 0.0569643327015 3.41785996209 0.0654426553925 3.92655932355 0.00014 0.00041 0.00055
206 0.0878700854133 5.2722051248 0.0523892381227 3.14335428736 0.0795928358579 4.77557015148 0.00016 6e-05 0.00022
207 0.0176602368849 1.05961421309 0.0402037930542 2.41222758325 0.0235572409371 1.41343445623 4e-05 0.00039 0.00043
208 0.0170025391214 1.02015234728 0.071345264526 4.28071587156 0.0550649934541 3.30389960725 0.00012 7e-05 5e-05
209 0.160843096158 9.6505857695 0.159735582532 9.5841349519 0.304786518851 18.2871911311 2e-05 0.00034 0.00036
210 0.0433478275243 2.60086965146 0.0709070359758 4.25442215855 0.0450776746797 2.70466048078 0.00025 9e-05 0.00016
211 0.0794298588206 4.76579152924 0.113290081154 6.79740486926 0.0359499151436 2.15699490862 4e-05 5e-05 9e-05
212 0.092101381943 5.52608291658 0.00990879862121 0.594527917273 0.101854939418 6.11129636508 9e-05 6e-05 3e-05
213 0.0553002375127 3.31801425076 0.0962375518323 5.77425310994 0.0959709360497 5.75825616298 0.00023 0.00027 4e-05
214 0.125348831979 7.52092991873 0.0651662940834 3.909977645 0.173937210031 10.4362326019 0.00043 0.0004 0.00083
215 0.0176478061671 1.05886837002 0.0919204139744 5.51522483846 0.109560363228 6.57362179365 0.00012 0.00021 0.00033
216 0.131568735795 7.89412414771 0.116305743685 6.97834462107 0.133216844654 7.99301067926 0.00018 0.00032 0.0005
217 0.0252880040566 1.51728024339 0.0245391518386 1.47234911031 0.0200978237444 1.20586942466 7e-05 0.00018 0.00025
218 0.0783551543786 4.70130926272 0.0316554928001 1.89932956801 0.0480876908109 2.88526144865 0.00031 0.00013 0.00018
219 0.00977026552638 0.586215931583 0.134276469952 8.05658819711 0.130986700026 7.85920200155 0.00016 0.00025 9e-05
220 0.0618291025064 3.70974615038 0.0291730807453 1.75038484472 0.0429836145516 2.57901687309 0.0 6e-05 6e-05
221 0.0151463043739 0.908778262434 0.0213270001645 1.27962000987 0.0077023946025 0.46214367615 0.00011 0.0005 0.00061
222 0.0276645905949 1.6598754357 0.0279995053554 1.67997032132 0.0396177665024 2.37706599014 7e-05 8e-05 1e-05
223 0.0307635870694 1.84581522416 0.0316563012114 1.89937807268 0.0592594484725 3.55556690835 0.00049 8e-05 0.00057
224 0.0606058798717 3.6363527923 0.168615277622 10.1169166573 0.178099971972 10.6859983183 0.00033 6e-05 0.00027
225 0.0787090568548 4.72254341129 0.112828913625 6.76973481749 0.18910235811 11.3461414866 3e-05 0.00019 0.00022
226 0.12405896718 7.44353803079 0.114267954571 6.85607727427 0.165754041534 9.94524249201 0.0 7e-05 7e-05
227 0.0761829296594 4.57097577956 0.0786430211626 4.71858126975 0.0238133583855 1.42880150313 9e-05 0.00042 0.00051
228 0.110916491525 6.65498949153 0.0487338987417 2.9240339245 0.12219087725 7.33145263499 0.00025 0.00017 8e-05
